date,Bower (JS),Clojars (Clojure),CPAN,CPAN (search),CRAN (R),Crates.io (Rust),GoDoc (Go),Hackage (Haskell),Hex.pm (Elixir/Erlang),LuaRocks (Lua),Maven Central (Java),MELPA (Emacs),npm (node.js),nuget (.NET),Packagist (PHP),Pear (PHP),PyPI,Rubygems.org
2011/06/26,,,22864,22864,3101,,,3074,,,,,,,,569,15460,25465
2011/06/27,,,22865,22865,3101,,,3076,,,,,,,,569,15474,25494
2011/06/28,,,22875,22875,3102,,,3078,,,,,,,,569,15487,25521
2011/06/29,,,22880,22880,3106,,,3084,,,,,,,,569,15502,25560
2011/06/30,,,22888,22889,3107,,,3085,,,,,,,,569,15522,25612
2011/07/01,,,22895,22895,3110,,,3088,,,,,,,,569,15541,25661
2011/07/02,,,22897,22897,3110,,,3092,,,,,,,,569,15553,25694
2011/07/03,,,22906,22906,3115,,,3093,,,,,,,,569,15571,25713
2011/07/04,,,22908,22908,3115,,,3095,,,,,,,,569,15585,25736
2011/07/05,,,22915,22916,3117,,,3103,,,,,,,,569,15597,25777
2011/07/06,,,22922,22922,3122,,,3104,,,,,,,,569,15610,25818
2011/07/07,,,22928,22928,3125,,,3109,,,,,,,,569,15626,25854
2011/07/08,,,22938,22939,3129,,,3113,,,,,,,,569,15641,25887
2011/07/09,,,22949,22949,3129,,,3114,,,,,,,,569,15662,25927
2011/07/10,,,22950,22950,3129,,,3116,,,,,,,,569,15673,25954
2011/07/11,,,22959,22960,3129,,,3120,,,,,,,,569,15691,25973
2011/07/12,,,22967,22967,3129,,,3121,,,,,,,,569,15709,26014
2011/07/13,,,22974,22974,3129,,,3124,,,,,,,,569,15722,26055
2011/07/14,,,22983,22985,3129,,,3130,,,,,,,,569,15731,26098
2011/07/15,,,22981,22982,3129,,,3131,,,,,,,,569,15675,26138
2011/07/16,,,22989,22990,3129,,,3135,,,,,,,,569,15690,26169
2011/07/17,,,22993,22993,3129,,,3137,,,,,,,,569,15702,26196
2011/07/18,,,22994,22994,3129,,,3133,,,,,,,,569,15715,26226
2011/07/19,,,23001,23002,3129,,,3135,,,,,,,,569,15731,26259
2011/07/20,,,23007,23007,3129,,,3139,,,,,,,,569,15748,26305
2011/07/21,,,23013,23013,3129,,,3141,,,,,,,,569,15759,26348
2011/07/22,,,23021,23021,3130,,,3143,,,,,,,,569,15769,26375
2011/07/23,,,23024,23024,3131,,,3145,,,,,,,,569,15782,26405
2011/07/24,,,23030,23030,3159,,,3148,,,,,,,,569,15796,26433
2011/07/25,,,23036,23037,3161,,,3150,,,,,,,,569,15803,26450
2011/07/26,,,23045,23045,3168,,,3153,,,,,,,,569,15816,26483
2011/07/27,,,23057,23057,3171,,,3157,,,,,,,,569,15839,26531
2011/07/28,,,23057,23059,3177,,,3158,,,,,,,,569,15852,26565
2011/07/29,,,23063,23063,3179,,,3154,,,,,,,,569,15880,26595
2011/07/30,,,23069,23069,3181,,,3155,,,,,,,,570,15888,26619
2011/07/31,,,23068,23068,3182,,,3155,,,,,,,,570,15898,26646
2011/08/01,,,23073,23075,3183,,,3156,,,,,,,,570,15916,26672
2011/08/02,,,23081,23082,3186,,,3159,,,,,,,,570,15933,26706
2011/08/03,,,23093,23093,3186,,,3161,,,,,,,,570,15953,26738
2011/08/04,,,23098,23100,3191,,,3166,,,,,,,,570,15975,26779
2011/08/05,,,23109,23110,3189,,,3166,,,,,,,,570,16001,26812
2011/08/06,,,23111,23111,3192,,,3170,,,,,,,,570,16011,26846
2011/08/07,,,23114,23114,3195,,,3175,,,,,,,,570,16021,26859
2011/08/08,,,23116,23116,3197,,,3178,,,,,,,,570,16037,26895
2011/08/09,,,23122,23122,3203,,,3181,,,,,,,,570,16052,26920
2011/08/10,,,,,,,,,,,,,,,,,,
2011/08/11,,,23128,23128,3207,,,3187,,,,,,,,570,16094,27013
2011/08/12,,,23136,23136,3207,,,3203,,,,,,,,570,16117,27048
2011/08/13,,,23141,23141,3213,,,3206,,,,,,,,570,16135,27079
2011/08/14,,,23149,23151,3215,,,3209,,,,,,,,570,16150,27102
2011/08/15,,,23156,23158,3218,,,3209,,,,,,,,570,16161,27130
2011/08/16,,,23171,23171,3223,,,3212,,,,,,,,570,16190,27161
2011/08/17,,,23179,23180,3224,,,3214,,,,,,,,570,16204,27207
2011/08/18,,,23193,23193,3226,,,3214,,,,,,,,570,16228,27246
2011/08/19,,,23203,23206,3229,,,3215,,,,,,,,570,16249,27288
2011/08/20,,,23210,23210,3230,,,3215,,,,,,,,570,16260,27334
2011/08/21,,,23211,23212,3234,,,3216,,,,,,,,570,16271,27366
2011/08/22,,,23216,23217,3235,,,3217,,,,,,,,570,16289,27395
2011/08/23,,,23222,23224,3239,,,3219,,,,,,,,570,16311,27435
2011/08/24,,,23227,23227,3241,,,3225,,,,,,,,570,16325,27468
2011/08/25,,,23227,23227,3243,,,3229,,,,,,,,570,16339,27509
2011/08/26,,,23229,23233,3243,,,3230,,,,,,,,570,16355,27559
2011/08/27,,,23245,23247,3245,,,3236,,,,,,,,570,16366,27588
2011/08/28,,,23250,23251,3245,,,3238,,,,,,,,570,16383,27622
2011/08/29,,,23256,23256,3246,,,3238,,,,,,,,570,16401,27662
2011/08/30,,,23262,23262,3248,,,3246,,,,,,,,570,16413,27696
2011/08/31,,,23268,23269,3250,,,3248,,,,,,,,570,16431,27730
2011/09/01,,,23274,23274,3250,,,3248,,,,,,,,570,16439,27760
2011/09/02,,,23277,23279,3255,,,3251,,,,,,,,570,16451,27798
2011/09/03,,,23291,23291,3255,,,3251,,,,,,,,570,16461,27837
2011/09/04,,,23297,23297,3256,,,3255,,,,,,,,570,16473,27866
2011/09/05,,,23305,23306,3259,,,3258,,,,,,,,570,16486,27896
2011/09/06,,,23316,23317,3262,,,3261,,,,,,,,570,16523,27937
2011/09/07,,,23324,23324,3264,,,3264,,,,,,,,570,16543,27984
2011/09/08,,,23334,23334,3268,,,3265,,,,,,,,570,16555,28035
2011/09/09,,,23338,23338,3271,,,3269,,,,,,,,570,16577,28078
2011/09/10,,,23345,23346,3272,,,3270,,,,,,,,570,16587,28120
2011/09/11,,,23348,23348,3274,,,3271,,,,,,,,570,16599,28152
2011/09/12,,,23351,23351,3276,,,3273,,,,,,,,570,16614,28185
2011/09/13,,,23355,23355,3280,,,3274,,,,,,,,570,16627,28231
2011/09/14,,,23359,23362,3280,,,3278,,,,,,,,570,16641,28280
2011/09/15,,,23366,23368,3282,,,3283,,,,,,,,570,16661,28334
2011/09/16,,,,,,,,,,,,,,,,,,
2011/09/17,,,,,,,,,,,,,,,,,,
2011/09/18,,,23380,23380,3290,,,3297,,,,,,,,570,16708,28468
2011/09/19,,,23386,23386,3291,,,3299,,,,,,,,570,16728,28501
2011/09/20,,,23390,23392,3294,,,3306,,,,,,,,570,16739,28542
2011/09/21,,,23402,23402,3297,,,3308,,,,,,,,570,16754,28590
2011/09/22,,,,,,,,,,,,,,,,,,
2011/09/23,,,23413,23413,3302,,,3321,,,,,,,,570,16794,28680
2011/09/24,,,23417,23417,3305,,,3329,,,,,,,,570,16804,28707
2011/09/25,,,23418,23419,3305,,,3330,,,,,,,,570,16822,28733
2011/09/26,,,23423,23424,3305,,,3331,,,,,,,,570,16840,28772
2011/09/27,,,23431,23432,3307,,,3335,,,,,,,,570,16861,28833
2011/09/28,,,23440,23440,3310,,,3336,,,,,,,,570,16870,28879
2011/09/29,,,23446,23447,3311,,,3338,,,,,,,,570,16885,28909
2011/09/30,,,23453,23453,3315,,,3339,,,,,,,,570,16903,28938
2011/10/01,,,23453,23453,3320,,,3341,,,,,,,,570,16918,28973
2011/10/02,,,23460,23460,3322,,,3342,,,,,,,,570,16928,28994
2011/10/03,,,23465,23465,3326,,,3344,,,,,,,,570,16949,29028
2011/10/04,,,23476,23477,3327,,,3348,,,,,,,,570,16978,29067
2011/10/05,,,23478,23480,3332,,,3348,,,,,,,,570,16997,29096
2011/10/06,,,23481,23483,3335,,,3350,,,,,,,,570,17015,29121
2011/10/07,,,23493,23494,3342,,,3352,,,,,,,,570,17029,29164
2011/10/08,,,23498,23498,3342,,,3354,,,,,,,,570,17047,29203
2011/10/09,,,23504,23504,3346,,,3357,,,,,,,,570,17058,29221
2011/10/10,,,23506,23506,3347,,,3360,,,,,,,,570,17064,29245
2011/10/11,,,23515,23516,3347,,,3363,,,,,,,,570,17080,29285
2011/10/12,,,23528,23528,3347,,,3367,,,,,,,,570,17092,29320
2011/10/13,,,23532,23532,3350,,,3375,,,,,,,,570,17106,29369
2011/10/14,,,23545,23546,3350,,,3382,,,,,,,,570,17117,29414
2011/10/15,,,23546,23546,3353,,,3385,,,,,,,,570,17127,29446
2011/10/16,,,23553,23554,3355,,,3386,,,,,,,,570,17138,29476
2011/10/17,,,23548,23548,3355,,,3388,,,,,,,,570,17146,29515
2011/10/18,,,23555,23559,3356,,,3392,,,,,,,,570,17170,29552
2011/10/19,,,23571,23573,3361,,,3397,,,,,,,,570,17191,29602
2011/10/20,,,23583,23584,3365,,,3398,,,,,,,,571,17196,29641
2011/10/21,,,23588,23588,3369,,,3399,,,,,,,,571,17221,29688
2011/10/22,,,23593,23593,3369,,,3405,,,,,,,,571,17236,29723
2011/10/23,,,23599,23599,3369,,,3406,,,,,,,,571,17249,29752
2011/10/24,,,23605,23605,3376,,,3406,,,,,,,,571,17261,29787
2011/10/25,,,23609,23609,3381,,,3406,,,,,,,,571,17273,29833
2011/10/26,,,23618,23619,3382,,,3407,,,,,,,,571,17292,29874
2011/10/27,,,23618,23620,3394,,,3412,,,,,,,,571,17312,29908
2011/10/28,,,23629,23629,3397,,,3415,,,,,,,,571,17329,29941
2011/10/29,,,23640,23640,3398,,,3416,,,,,,,,571,17355,29978
2011/10/30,,,23643,23644,3398,,,3417,,,,,,,,571,17375,29998
2011/10/31,,,23653,23653,3398,,,3420,,,,,,,,571,17391,30032
2011/11/01,,,23656,23656,3398,,,3422,,,,,,,,571,17405,30076
2011/11/02,,,,,,,,,,,,,,,,571,17424,30121
2011/11/03,,,,,,,,,,,,,,,,571,17449,30163
2011/11/04,,,23666,23667,3388,,,3428,,,,,,,,571,17474,30212
2011/11/05,,,23674,23674,3387,,,3434,,,,,,,,571,17486,30242
2011/11/06,,,23676,23676,3393,,,3434,,,,,,,,571,17497,30266
2011/11/07,,,23681,23681,3393,,,3437,,,,,,,,571,17512,30299
2011/11/08,,,,,,,,,,,,,,,,571,17521,30353
2011/11/09,,,,,,,,,,,,,,,,571,17534,30387
2011/11/10,,,23699,23699,3398,,,3453,,,,,,,,571,17560,30425
2011/11/11,,,,,,,,,,,,,,,,571,17580,30470
2011/11/12,,,23713,23713,3402,,,3460,,,,,,,,571,17598,30507
2011/11/13,,,23722,23722,3405,,,3463,,,,,,,,571,17615,30529
2011/11/14,,,,,,,,,,,,,,,,571,17636,30562
2011/11/15,,,23745,23745,3415,,,3464,,,,,,,,571,17646,30611
2011/11/16,,,23747,23747,3418,,,3466,,,,,,,,571,17663,30658
2011/11/17,,,23753,23753,3420,,,3467,,,,,,,,571,17686,30702
2011/11/18,,,,,,,,,,,,,,,,571,17702,30736
2011/11/19,,,23777,23777,3418,,,3469,,,,,,,,571,17712,30771
2011/11/20,,,23784,23784,3422,,,3471,,,,,,,,571,17724,30800
2011/11/21,,,,,,,,,,,,,,,,571,17733,30836
2011/11/22,,,23796,23796,3429,,,3478,,,,,,,,571,17751,30889
2011/11/23,,,23806,23806,3435,,,3483,,,,,,,,571,17767,30936
2011/11/24,,,,,,,,,,,,,,,,571,17784,30983
2011/11/25,,,23817,23817,3441,,,3483,,,,,,,,571,17815,31013
2011/11/26,,,23815,23815,3445,,,3483,,,,,,,,571,17833,31040
2011/11/27,,,23827,23827,3442,,,3483,,,,,,,,571,17844,31068
2011/11/28,,,,,,,,,,,,,,,,571,17863,31101
2011/11/29,,,23842,23842,3445,,,3496,,,,,,,,571,17880,31145
2011/11/30,,,,,,,,,,,,,,,,571,17901,31206
2011/12/01,,,23859,23859,3451,,,3504,,,,,,,,571,17918,31251
2011/12/02,,,,,,,,,,,,,,,,571,17944,31299
2011/12/03,,,23872,23872,3460,,,3509,,,,,,,,571,17961,31356
2011/12/04,,,23880,23880,3462,,,3512,,,,,,,,571,17971,31382
2011/12/05,,,23883,23883,3462,,,3514,,,,,,,,571,17981,31419
2011/12/06,,,23887,23887,3463,,,3520,,,,,,,,571,17992,31448
2011/12/07,,,23897,23897,3464,,,3522,,,,,,,,571,18009,31486
2011/12/08,,,23899,23899,3467,,,3525,,,,,,,,571,18031,31534
2011/12/09,,,23903,23903,3467,,,3527,,,,,,,,571,17873,31581
2011/12/10,,,23909,23909,3472,,,3530,,,,,,,,572,17901,31623
2011/12/11,,,23912,23912,3473,,,3533,,,,,,,,572,17908,31644
2011/12/12,,,23916,23916,3479,,,3536,,,,,,,,572,17932,31673
2011/12/13,,,23915,23915,3483,,,3540,,,,,,,,572,17951,31710
2011/12/14,,,23919,23919,3485,,,3542,,,,,5646,,,572,17976,31770
2011/12/15,,,23931,,3487,,,3545,,,,,5675,,,572,18012,31807
2011/12/16,,,23938,23938,3491,,,3547,,,,,5686,,,572,18037,31853
2011/12/17,,,23941,23941,3495,,,3549,,,,,5713,,,572,18058,31889
2011/12/18,,,23946,,3496,,,3549,,,,,5733,,,573,18068,31921
2011/12/19,,,23950,23950,3498,,,3553,,,,,5760,,,573,18084,31951
2011/12/20,,,23955,,3504,,,3553,,,,,5787,,,573,18103,31983
2011/12/21,,,23961,23961,3510,,,3558,,,,,5809,,,573,18124,32017
2011/12/22,,,23965,,3516,,,3563,,,,,5829,,,573,18141,32050
2011/12/23,,,23973,23973,3519,,,3565,,,,,5859,,,573,18162,32090
2011/12/24,,,23982,23982,3519,,,3565,,,,,5869,,,573,18175,32112
2011/12/25,,,23983,23983,3520,,,3566,,,,,5885,,,573,18187,32128
2011/12/26,,,23986,23986,3521,,,3570,,,,,5890,,,573,18197,32143
2011/12/27,,,23993,23993,,,,3575,,,,,5907,,,573,18210,32164
2011/12/28,,,24001,,3523,,,3586,,,,,5926,,,573,18232,32201
2011/12/29,,,24004,,3523,,,3592,,,,,5945,,,573,18249,32233
2011/12/30,,,24005,24005,3523,,,3595,,,,,5966,,,573,,32268
2011/12/31,,,24012,24012,,,,3597,,,,,5985,,,573,18291,32291
2012/01/01,,,24013,24013,,,,3598,,,,,5994,,,573,18308,
2012/01/02,,,24009,24009,,,,3601,,,,,6009,,,573,18309,32334
2012/01/03,,,24017,24017,3527,,,3603,,,,,6023,,,573,18325,32369
2012/01/04,,,24028,24028,3531,,,3604,,,,,6046,,,573,18338,32415
2012/01/05,,,24036,24036,3536,,,3605,,,,,6075,,,573,18361,32447
2012/01/06,,,24043,24043,3537,,,3605,,,,,6098,,,573,18384,32489
2012/01/07,,,24050,24050,,,,3608,,,,,6115,,,573,18397,32538
2012/01/08,,,24051,24051,,,,3614,,,,,6130,,,573,18408,32556
2012/01/09,,,24055,24055,,,,3618,,,,,6142,,,573,18422,32588
2012/01/10,,,24060,,,,,3619,,,,,6165,,,573,18444,32636
2012/01/11,,,24067,24067,,,,3621,,,,,6188,,,573,18469,32685
2012/01/12,,,24073,24073,,,,,,,,,6232,,,575,18493,32730
2012/01/13,,,24084,24084,,,,3626,,,,,6254,,,575,18509,32763
2012/01/14,,,24091,24091,,,,3631,,,,,6273,,,575,18526,32790
2012/01/15,,,24095,24095,3558,,,3634,,,,,6303,,,575,,32828
2012/01/16,,,24099,24099,3559,,,3636,,,,,6318,,,576,18577,32861
2012/01/17,,,24112,24112,3563,,,3641,,,,,6345,,,576,18602,32908
2012/01/18,,,24117,24117,3564,,,3645,,,,,6388,,,576,18620,32964
2012/01/19,,,24123,24123,3566,,,3649,,,,,6421,,,576,18636,33002
2012/01/20,,,24128,24128,3568,,,3654,,,,,6444,,,576,18655,33053
2012/01/21,,,24133,24133,3559,,,3656,,,,,6465,,,576,18672,33108
2012/01/22,,,24138,24138,3559,,,3658,,,,,6486,,,576,18681,33150
2012/01/23,,,24144,24144,,,,3660,,,,,6512,,,576,18691,33189
2012/01/24,,,24152,24152,,,,3664,,,,,6538,,,576,18713,33230
2012/01/25,,,24156,24156,,,,3665,,,,,6573,,,576,18741,33277
2012/01/26,,,24167,,,,,3674,,,,,6606,,,576,18767,33333
2012/01/27,,,24176,,,,,3683,,,,,6632,,,576,18800,33394
2012/01/28,,,24181,24181,,,,3686,,,,,6699,,,576,18817,33439
2012/01/29,,,24186,24186,,,,3687,,,,,6730,,,576,18829,33475
2012/01/30,,,24193,,,,,3694,,,,,6756,,,576,18845,33513
2012/01/31,,,24197,,,,,3697,,,,,6788,,,577,18865,33582
2012/02/01,,,24194,24194,3576,,,3699,,,,,6825,,,577,18889,33644
2012/02/02,,,24199,24199,3580,,,3699,,,,,6861,,,577,18915,33691
2012/02/03,,,24205,24205,3582,,,3701,,,,,6899,,,577,18945,33734
2012/02/04,,,24210,24210,3583,,,3704,,,,,6915,,,577,18960,33768
2012/02/05,,,24216,,3585,,,3706,,,,,6932,,,577,18867,33812
2012/02/06,,,24222,24222,3586,,,3710,,,,,6961,,,577,18888,33853
2012/02/07,,,24235,24235,3590,,,3716,,,,,6987,,,577,18917,33908
2012/02/08,,,24240,24240,3593,,,3718,,,,,7002,,,577,18941,33954
2012/02/09,,,24246,24246,3596,,,3721,,,,,7020,,,577,18963,33997
2012/02/10,,,24249,,3597,,,3727,,,,,7050,,,577,18982,34050
2012/02/11,,,24255,,3597,,,3737,,,,,7086,,,577,18996,34097
2012/02/12,,,24262,,3600,,,3747,,,,,7119,,,577,19024,34136
2012/02/13,,,24262,24262,3604,,,3750,,,,,7143,,,577,19055,34176
2012/02/14,,,24263,,3605,,,3750,,,,,7174,,,577,19075,34230
2012/02/15,,,24278,,3608,,,3755,,,,,7206,,,577,19096,34287
2012/02/16,,,24284,24284,3606,,,3748,,,,,7234,,,577,19133,34335
2012/02/17,,,24294,24294,3611,,,3752,,,,,7262,,,578,19147,34388
2012/02/18,,,24305,24305,3614,,,3753,,,,,7286,,,578,19168,34429
2012/02/19,,,24310,24310,3615,,,3754,,,,,7323,,,578,19184,34478
2012/02/20,,,24314,,3618,,,3755,,,,,7357,,,578,19203,34535
2012/02/21,,,24325,,3623,,,3762,,,,,7387,,,578,19224,34598
2012/02/22,,,24330,24330,3625,,,3767,,,,,7403,,,579,19250,34660
2012/02/23,,,24335,,3625,,,3773,,,,,7439,,,579,19279,34735
2012/02/24,,,24345,24345,3630,,,3775,,,,,7462,,,580,19306,34810
2012/02/25,,,24349,24349,3628,,,3778,,,,,7488,4799,,580,19334,34860
2012/02/26,,,24328,24328,3628,,,3779,,,,,7505,4812,,580,19350,34898
2012/02/27,,,24333,24333,3628,,,3782,,,,,7530,4825,,580,19377,34954
2012/02/28,,,24337,24337,3630,,,3785,,,,,7563,4821,,581,19397,34996
2012/02/29,,,24345,24345,3631,,,3786,,,,,7603,4830,,581,19429,35036
2012/03/01,,,24345,24345,3636,,,3789,,,,,7632,4843,,581,19459,35093
2012/03/02,,,24348,24348,3643,,,3796,,,,,7651,4849,,581,19476,35150
2012/03/03,,,24354,24354,3646,,,3800,,,,,7675,4880,,581,19498,35199
2012/03/04,,,24364,24364,3651,,,3805,,,,,7691,4893,,581,19509,35236
2012/03/05,,,24363,24363,3652,,,3809,,,,,7706,4904,,581,19531,
2012/03/06,,,24371,24371,3655,,,3812,,,,,7733,4925,,582,19557,35332
2012/03/07,,,24379,24379,3660,,,3816,,,,,7769,4934,,582,19595,35401
2012/03/08,,,24382,24382,3665,,,3818,,,,,7797,4948,,582,19617,35441
2012/03/09,,,24388,24388,3668,,,3820,,,,,7834,,,582,19629,35485
2012/03/10,,,24398,24398,3669,,,3824,,,,,7851,4974,,582,19653,35538
2012/03/11,,,24399,24400,3669,,,3832,,,,,7863,4979,,583,,35563
2012/03/12,,,24417,24418,3669,,,3812,,,,,7888,5011,,583,19712,35602
2012/03/13,,,24427,24430,3670,,,3816,,,,,7918,5018,,583,19750,35641
2012/03/14,,,24433,24433,3675,,,3819,,,,,7947,5039,,583,19779,35690
2012/03/15,,,24443,24443,3671,,,3821,,,,,7970,5058,,583,19807,35748
2012/03/16,,,24452,24453,3675,,,3825,,,,,7992,5065,,584,19826,35799
2012/03/17,,,24461,24462,3675,,,3828,,,,,8030,5082,,584,19851,35849
2012/03/18,,,24461,24461,3668,,,3835,,,,,8068,5093,,584,19861,35889
2012/03/19,,,24466,24467,3669,,,3836,,,,,8082,5094,,584,19885,35930
2012/03/20,,,24477,24479,3671,,,3839,,,,,8117,5109,,584,19918,35986
2012/03/21,,,24486,24486,3676,,,3840,,,,,8145,5142,,584,19955,36061
2012/03/22,,,24487,24488,3681,,,3841,,,,,8179,5163,,584,19972,36099
2012/03/23,,,24494,24495,3688,,,3845,,,,,8212,5178,,584,20004,36153
2012/03/24,,,24500,24500,3692,,,3849,,,,,8230,5187,,584,20037,36201
2012/03/25,,,24508,24508,3692,,,3850,,,,,8249,5206,,584,20049,36230
2012/03/26,,,24518,24518,3691,,,3855,,,,,8267,5217,,584,20070,36281
2012/03/27,,,24522,24523,3694,,,3858,,,,,8304,5229,,584,20089,36339
2012/03/28,,,24530,24531,3704,,,3859,,,,,8336,5233,,584,20109,36394
2012/03/29,,,24540,24540,3705,,,3861,,,,,8359,5265,,584,20132,36456
2012/03/30,,,24545,24545,3708,,,3861,,,,,8384,5278,,584,20154,36513
2012/03/31,,,24562,24562,3713,,,3861,,,,,8415,5294,,584,20180,36561
2012/04/01,,,24568,24568,3714,,,3862,,,,,8432,5300,,585,20193,36606
2012/04/02,,,24580,24582,3719,,,3866,,,,,8458,5314,,585,20216,36641
2012/04/03,,,24583,24585,3722,,,3869,,,,,8491,5333,,585,20249,36697
2012/04/04,,,24592,24594,3723,,,3875,,,,,8522,5353,,585,20263,36746
2012/04/05,,,24592,24593,3722,,,3878,,,,,8566,5361,,585,20296,36798
2012/04/06,,,24594,24595,3725,,,3881,,,,,8599,5370,,585,20314,36858
2012/04/07,,,24599,24600,3730,,,3881,,,,,8636,5373,,585,20332,36917
2012/04/08,,,24603,24603,3729,,,3884,,,,,8661,5390,,585,20341,36942
2012/04/09,,,24610,24611,3730,,,3885,,,,,8693,5395,,585,20359,36993
2012/04/10,,,24611,24611,3731,,,3889,,,,,8730,5412,,586,20386,37066
2012/04/11,,,24620,24620,3736,,,3895,,,,,8758,5427,,586,20415,37122
2012/04/12,,,24630,24631,3731,,,3897,,,,,8797,5443,,586,20440,37174
2012/04/13,,,24637,24637,3732,,,3900,,,,,8838,5448,,586,20470,37232
2012/04/14,,,24648,24649,3734,,,3902,,,,,8889,5466,,586,20495,37277
2012/04/15,,,24655,24655,3732,,,3905,,,,,8910,5488,,586,20516,37311
2012/04/16,,,24654,24655,3737,,,3909,,,,,8935,5504,,586,20535,37342
2012/04/17,,,24659,24660,3724,,,3910,,,,,8972,5515,,586,20555,37381
2012/04/18,,,24664,24665,3729,,,3912,,,,,9021,5527,,586,20576,37431
2012/04/19,,,24668,24668,3730,,,3916,,,,,9068,5536,,586,20392,37491
2012/04/20,,,24674,24674,3737,,,3916,,,,,9104,5549,,586,20415,37547
2012/04/21,,,24684,24685,3736,,,3920,,,,,9131,5559,,586,20441,37605
2012/04/22,,,24686,24686,3738,,,3924,,,,,9169,5567,,586,20461,37639
2012/04/23,,,24694,24694,3738,,,3926,,,,,9194,5590,,586,20478,37667
2012/04/24,,,24700,24702,3742,,,3929,,,,,9226,5609,,586,20500,37736
2012/04/25,,,24710,24711,3746,,,3931,,,,,9274,5623,,586,20514,37783
2012/04/26,,,24718,24718,3748,,,3924,,,,,9314,5635,,586,20535,37850
2012/04/27,,,24722,24722,3749,,,3929,,,,,9335,5647,,586,20562,37896
2012/04/28,,,24725,24725,3747,,,3934,,,,,9362,5673,,586,20591,37944
2012/04/29,,,24730,24730,3752,,,3939,,,,,9392,5685,,586,20610,37976
2012/04/30,,,24733,24733,3756,,,3945,,,,,9429,5690,,586,20629,38010
2012/05/01,,,24741,24741,3759,,,3946,,,,,9464,5704,,586,20653,38068
2012/05/02,,,24748,24749,3761,,,3947,,,,,9503,5721,,586,20672,38111
2012/05/03,,,24756,24756,3761,,,3947,,,,,9535,5731,,586,20715,38165
2012/05/04,,,24762,24762,3761,,,3950,,,,,9579,5741,,586,20742,38216
2012/05/05,,,24776,24776,3758,,,3955,,,,,9628,5755,,586,20767,38253
2012/05/06,,,24782,24782,3763,,,3964,,,,,9669,5764,,586,20778,38280
2012/05/07,,,24788,24788,3768,,,3965,,,,,9705,5778,,586,20794,38316
2012/05/08,,,24801,24801,3770,,,3966,,,,,9744,5784,,586,20826,38365
2012/05/09,,,24807,24808,3773,,,3966,,,,,9778,5807,,586,20867,38421
2012/05/10,,,24814,24814,3782,,,3967,,,,,9801,5815,,587,20890,38488
2012/05/11,,,24820,24820,3784,,,3967,,,,,9828,5821,,587,20915,38559
2012/05/12,,,24822,24822,3786,,,3968,,,,,9861,5822,,587,20939,38621
2012/05/13,,,24825,24825,3788,,,3968,,,,,9876,5833,,587,20954,38636
2012/05/14,,,24827,24829,3790,,,3971,,,,,9906,5860,,587,20976,38662
2012/05/15,,,24831,24832,3796,,,3978,,,,,9953,5875,,587,20993,38715
2012/05/16,,,24836,24836,3800,,,3983,,,,,9991,5883,,587,21019,38769
2012/05/17,,,24849,24849,3803,,,3986,,,,,10017,5896,,587,21030,38836
2012/05/18,,,24857,24857,3809,,,3988,,,,,10050,5907,,587,21061,38882
2012/05/19,,,24868,24868,3817,,,3991,,,,,10077,5922,,587,21091,38918
2012/05/20,,,24870,24870,3821,,,3993,,,,,10094,5929,,587,21100,38956
2012/05/21,,,24871,24871,3824,,,3994,,,,,10119,5936,,587,21125,39005
2012/05/22,,,24877,24877,3826,,,3996,,,,,10158,5960,,587,21153,39065
2012/05/23,,,24886,24886,3825,,,4004,,,,,10188,5981,,587,21182,39123
2012/05/24,,,24893,24893,3828,,,4010,,,,,10231,5996,,587,21157,39182
2012/05/25,,,24899,24899,3829,,,4012,,,,,10262,6008,,587,21186,39238
2012/05/26,,,24903,24903,3835,,,4014,,,,,10286,6027,,587,21207,39268
2012/05/27,,,24911,24912,3836,,,4019,,,,,10311,6031,,587,21227,39305
2012/05/28,,,24913,24914,3837,,,4020,,,,,10338,6048,,587,21253,39340
2012/05/29,,,24917,24918,3838,,,4021,,,,,10376,6057,,587,21270,39384
2012/05/30,,,24930,24931,3837,,,4023,,,,,10423,6076,,587,21305,39437
2012/05/31,,,24935,24937,3840,,,4025,,,,,10463,6096,,587,21329,39494
2012/06/01,,,24943,24944,3846,,,4027,,,,,10498,6133,,587,21362,39536
2012/06/02,,,24949,24950,3848,,,4027,,,,,10525,6143,,587,21376,39571
2012/06/03,,,24954,24955,3849,,,4027,,,,,10549,6151,,587,21382,39605
2012/06/04,,,24959,24959,3849,,,4030,,,,,10571,6165,,587,21400,39644
2012/06/05,,,24961,24961,3851,,,4031,,,,,10607,6178,,588,21421,39691
2012/06/06,,,24966,24966,3854,,,4035,,,,,10650,6200,,588,21448,39746
2012/06/07,,,24973,24975,3858,,,4036,,,,,10687,6210,,588,21469,39791
2012/06/08,,,24984,24984,3860,,,4039,,,,,10722,6235,,588,21491,39851
2012/06/09,,,24985,24985,3861,,,4039,,,,,10760,6248,,588,21512,39897
2012/06/10,,,24997,24997,3863,,,4041,,,,,10793,6260,,588,21529,39939
2012/06/11,,,25004,25004,3864,,,4044,,,,,10831,6274,,588,21543,39987
2012/06/12,,,25012,25012,3868,,,4046,,,,,10870,6280,,588,21568,40018
2012/06/13,,,25019,25020,3874,,,4047,,,,,10913,6300,,588,21597,40081
2012/06/14,,,25054,25055,3876,,,4052,,,,,10966,6311,,588,21625,40128
